0,0,0,-0.1,0.2,-0.01,0.01
0.1,-0.017954,-0.1743,-0.1,0.2,-0.02,0.02
0.2,0.13811,-0.0257,-0.1,0.2,-0.03,0.03
0.3,0.078159,0.006711,-0.1,0.2,-0.04,0.04
0.4,-0.01241,0.02064,-0.1,0.2,-0.039194,0.05
0.5,-0.093397,0.032987,-0.1,0.2,-0.031944,0.06
0.6,-0.13229,0.052259,-0.1,0.2,-0.03105,0.07
0.7,-0.1291,0.078208,-0.1,0.2,-0.032945,0.08
0.8,-0.12116,0.10226,-0.1,0.2,-0.033248,0.09
0.9,-0.11756,0.12165,-0.1,0.2,-0.03427,0.1
1,-0.11083,0.14101,-0.1,0.2,-0.03612,0.11
1.1,-0.10348,0.16105,-0.1,0.2,-0.038036,0.11738
1.2,-0.10231,0.17912,-0.1,0.2,-0.035808,0.11757
1.3,-0.1023,0.1939,-0.1,0.2,-0.037362,0.11692
1.4,-0.096737,0.20035,-0.1,0.2,-0.037567,0.11704
1.5,-0.099482,0.19932,-0.1,0.2,-0.036658,0.11724
1.6,-0.10155,0.1994,-0.1,0.2,-0.03673,0.11688
1.7,-0.09958,0.19982,-0.1,0.2,-0.037385,0.11761
1.8,-0.098559,0.20032,-0.1,0.2,-0.037477,0.11689
1.9,-0.10078,0.20046,-0.1,0.2,-0.035989,0.11687
2,-0.10281,0.19885,-0.1,0.2,-0.036516,0.11732
2.1,-0.098652,0.20082,-0.1,0.2,-0.037619,0.11668
2.2,-0.09833,0.20057,-0.1,0.2,-0.036604,0.1173
2.3,-0.10104,0.19923,-0.1,0.2,-0.037108,0.11691
2.4,-0.099634,0.20063,-0.1,0.2,-0.036729,0.11686
2.5,-0.10051,0.19959,-0.1,0.2,-0.036885,0.11722
2.6,-0.099282,0.19916,-0.1,0.2,-0.037575,0.11775
2.7,-0.10004,0.20015,-0.1,0.2,-0.036198,0.11676
2.8,-0.10182,0.20061,-0.1,0.2,-0.036616,0.11675
2.9,-0.098877,0.2001,-0.1,0.2,-0.037537,0.11743
3,-0.098613,0.19975,-0.1,0.2,-0.037015,0.1172
3.1,-0.10092,0.2006,-0.1,0.2,-0.036465,0.11639
3.2,-0.10021,0.20092,-0.1,0.2,-0.037242,0.11666
3.3,-0.099946,0.19936,-0.1,0.2,-0.036334,0.11723
3.4,-0.10128,0.19896,-0.1,0.2,-0.036932,0.11698
3.5,-0.097006,0.20149,-0.1,0.2,-0.038545,0.11672
3.6,-0.098437,0.20044,-0.1,0.2,-0.036238,0.11701
3.7,-0.10396,0.19857,-0.1,0.2,-0.036451,0.11669
3.8,-0.099341,0.2003,-0.1,0.2,-0.037781,0.1172
3.9,-0.098803,0.20006,-0.1,0.2,-0.036511,0.11694
4,-0.10097,0.19998,-0.1,0.2,-0.03729,0.11675
4.1,-0.09895,0.20017,-0.1,0.2,-0.037185,0.11726
4.2,-0.10028,0.20003,-0.1,0.2,-0.036879,0.1165
4.3,-0.099849,0.20003,-0.1,0.2,-0.037436,0.11734
4.4,-0.10061,0.19991,-0.1,0.2,-0.036173,0.11641
4.5,-0.10133,0.19959,-0.1,0.2,-0.037146,0.11736
4.6,-0.099575,0.20072,-0.1,0.2,-0.036445,0.11602
4.7,-0.098896,0.20031,-0.1,0.2,-0.038068,0.11749
4.8,-0.099282,0.19931,-0.1,0.2,-0.036132,0.11675
4.9,-0.10257,0.19969,-0.1,0.2,-0.036687,0.11672
5,-0.098652,0.20081,-0.1,0.2,-0.037648,0.11678
5.1,-0.097431,0.20142,-0.1,0.2,-0.037653,0.11622
5.2,-0.10096,0.19892,-0.1,0.2,-0.036139,0.11743
5.3,-0.10249,0.19784,-0.1,0.2,-0.037336,0.11722
5.4,-0.098945,0.20113,-0.1,0.2,-0.036724,0.11661
5.5,-0.098867,0.20101,-0.1,0.2,-0.038095,0.11677
5.6,-0.09895,0.2,-0.1,0.2,-0.036509,0.11704
5.7,-0.10243,0.19895,-0.1,0.2,-0.036902,0.11679
5.8,-0.10056,0.20094,-0.1,0.2,-0.036348,0.11621
5.9,-0.10114,0.20018,-0.1,0.2,-0.03638,0.11662
6,-0.09872,0.19964,-0.1,0.2,-0.037938,0.11707
6.1,-0.096449,0.20143,-0.1,0.2,-0.037817,0.11611
6.2,-0.10069,0.20005,-0.1,0.2,-0.036154,0.11669
6.3,-0.10216,0.19999,-0.1,0.2,-0.037427,0.11563
6.4,-0.099228,0.20006,-0.1,0.2,-0.036512,0.11722
6.5,-0.10186,0.19799,-0.1,0.2,-0.036797,0.11666
6.6,-0.1001,0.20002,-0.1,0.2,-0.03658,0.11696
6.7,-0.098711,0.20073,-0.1,0.2,-0.037986,0.11639
6.8,-0.098842,0.1999,-0.1,0.2,-0.036196,0.1174
6.9,-0.10288,0.19781,-0.1,0.2,-0.036821,0.11721
7,-0.098764,0.20075,-0.1,0.2,-0.03749,0.11701
7.1,-0.097363,0.2016,-0.1,0.2,-0.037967,0.11657
7.2,-0.1005,0.2007,-0.1,0.2,-0.035832,0.11631
7.3,-0.10198,0.19976,-0.1,0.2,-0.037861,0.11645
7.4,-0.097744,0.19979,-0.1,0.2,-0.037192,0.11741
7.5,-0.10152,0.19879,-0.1,0.2,-0.036582,0.11662
7.6,-0.10141,0.20071,-0.1,0.2,-0.036533,0.11635
7.7,-0.099424,0.19926,-0.1,0.2,-0.037669,0.1178
7.8,-0.09957,0.19873,-0.1,0.2,-0.036421,0.11727
7.9,-0.1008,0.20022,-0.1,0.2,-0.037362,0.11697
8,-0.099438,0.20066,-0.1,0.2,-0.036444,0.11708
8.1,-0.098935,0.20109,-0.1,0.2,-0.038544,0.11638
8.2,-0.098965,0.20099,-0.1,0.2,-0.035468,0.11672
8.3,-0.10491,0.19853,-0.1,0.2,-0.036351,0.1163
8.4,-0.099228,0.20066,-0.1,0.2,-0.036931,0.11678
8.5,-0.097968,0.19931,-0.1,0.2,-0.037658,0.11746
8.6,-0.098823,0.19936,-0.1,0.2,-0.036964,0.11718
8.7,-0.1021,0.19956,-0.1,0.2,-0.03589,0.11693
8.8,-0.10082,0.20033,-0.1,0.2,-0.037515,0.11687
8.9,-0.096991,0.20084,-0.1,0.2,-0.037571,0.11728
9,-0.09999,0.20019,-0.1,0.2,-0.036598,0.11645
9.1,-0.09811,0.20194,-0.1,0.2,-0.039332,0.1162
9.2,-0.096371,0.20076,-0.1,0.2,-0.037341,0.1171
9.3,-0.10299,0.19844,-0.1,0.2,-0.03734,0.11629
9.4,-0.098608,0.20145,-0.1,0.2,-0.039038,0.11635
9.5,-0.097319,0.20068,-0.1,0.2,-0.038098,0.11664
9.6,-0.10215,0.19909,-0.1,0.2,-0.037176,0.11628
9.7,-0.10093,0.20086,-0.1,0.2,-0.038355,0.11575
9.8,-0.098813,0.20017,-0.1,0.2,-0.037682,0.11686
9.9,-0.10161,0.19812,-0.1,0.2,-0.037536,0.11673
10,-0.10056,0.19982,-0.1,-0.2,-0.027536,0.10673
10.1,-0.098056,0.2015,-0.1,-0.2,-0.017536,0.096726
10.2,-0.07851,0.19431,-0.1,-0.2,-0.007924,0.086726
10.3,-0.049646,0.18613,-0.1,-0.2,-0.010874,0.076726
10.4,-0.016059,0.17387,-0.1,-0.2,-0.012258,0.066726
10.5,-0.011062,0.15297,-0.1,-0.2,-0.012132,0.056726
10.6,-0.018344,0.13284,-0.1,-0.2,-0.009393,0.046726
10.7,-0.025319,0.11167,-0.1,-0.2,-0.010168,0.036726
10.8,-0.02905,0.093333,-0.1,-0.2,-0.006724,0.026726
10.9,-0.037558,0.072816,-0.1,-0.2,-0.006881,0.016726
11,-0.038872,0.055453,-0.1,-0.2,-0.005055,0.006726
11.1,-0.043165,0.035258,-0.1,-0.2,-0.005955,-0.003274
11.2,-0.045402,0.017148,-0.1,-0.2,-0.004313,-0.013274
11.3,-0.055263,-0.004928,-0.1,-0.2,-0.002202,-0.023274
11.4,-0.061656,-0.024493,-0.1,-0.2,-0.001153,-0.033274
11.5,-0.064405,-0.04421,-0.1,-0.2,-0.000696,-0.043274
11.6,-0.06714,-0.063702,-0.1,-0.2,-0.000429,-0.053274
11.7,-0.072259,-0.083404,-0.1,-0.2,0.000948,-0.063274
11.8,-0.079888,-0.10292,-0.1,-0.2,0.002721,-0.073274
11.9,-0.084625,-0.12233,-0.1,-0.2,0.002855,-0.083274
12,-0.087595,-0.14061,-0.1,-0.2,0.004233,-0.093274
12.1,-0.092488,-0.15976,-0.1,-0.2,0.00422,-0.10085
12.2,-0.097807,-0.17969,-0.1,-0.2,0.006394,-0.10059
12.3,-0.10346,-0.19486,-0.1,-0.2,0.005405,-0.10138
12.4,-0.10032,-0.19814,-0.1,-0.2,0.00601,-0.10041
12.5,-0.1004,-0.20129,-0.1,-0.2,0.004688,-0.099944
12.6,-0.098872,-0.19998,-0.1,-0.2,0.005743,-0.10038
12.7,-0.10118,-0.2004,-0.1,-0.2,0.005449,-0.10012
12.8,-0.099678,-0.19991,-0.1,-0.2,0.005235,-0.10027
12.9,-0.10002,-0.20065,-0.1,-0.2,0.005647,-0.099596
13,-0.099604,-0.20004,-0.1,-0.2,0.004545,-0.10032
13.1,-0.096962,-0.1983,-0.1,-0.2,0.004319,-0.10024
13.2,-0.10119,-0.20055,-0.1,-0.2,0.00646,-0.10018
13.3,-0.10278,-0.20048,-0.1,-0.2,0.004869,-0.10059
13.4,-0.099536,-0.20015,-0.1,-0.2,0.006223,-0.099576
13.5,-0.10097,-0.20128,-0.1,-0.2,0.004642,-0.09996
13.6,-0.097172,-0.19871,-0.1,-0.2,0.004882,-0.10004
13.7,-0.099819,-0.20059,-0.1,-0.2,0.005128,-0.09952
13.8,-0.10028,-0.2002,-0.1,-0.2,0.004909,-0.10011
13.9,-0.099726,-0.19925,-0.1,-0.2,0.005188,-0.10007
14,-0.10176,-0.20027,-0.1,-0.2,0.006197,-0.10021
14.1,-0.099321,-0.19998,-0.1,-0.2,0.003457,-0.099734
14.2,-0.096698,-0.19861,-0.1,-0.2,0.005449,-0.10053
14.3,-0.10308,-0.20001,-0.1,-0.2,0.005984,-0.10076
14.4,-0.10178,-0.2008,-0.1,-0.2,0.00547,-0.09985
14.5,-0.099136,-0.19983,-0.1,-0.2,0.004889,-0.10063
14.6,-0.099863,-0.19951,-0.1,-0.2,0.006255,-0.10031
14.7,-0.10096,-0.20147,-0.1,-0.2,0.004571,-0.099579
14.8,-0.09811,-0.19975,-0.1,-0.2,0.005383,-0.1002
14.9,-0.10103,-0.19969,-0.1,-0.2,0.005747,-0.10037
15,-0.10009,-0.20017,0.1,-0.2,0.015747,-0.11037
15.1,-0.098144,-0.19905,0.1,-0.2,0.025747,-0.12037
15.2,-0.078315,-0.20703,0.1,-0.2,0.035747,-0.12251
15.3,-0.047497,-0.21538,0.1,-0.2,0.045747,-0.12321
15.4,-0.008952,-0.21708,0.1,-0.2,0.055747,-0.12071
15.5,0.038247,-0.20991,0.1,-0.2,0.050196,-0.12127
15.6,0.087082,-0.19703,0.1,-0.2,0.050097,-0.12108
15.7,0.096728,-0.20003,0.1,-0.2,0.048667,-0.12027
15.8,0.10173,-0.20084,0.1,-0.2,0.048289,-0.11966
15.9,0.10075,-0.20056,0.1,-0.2,0.048784,-0.12015
16,0.099228,-0.19964,0.1,-0.2,0.049096,-0.12044
16.1,0.10047,-0.19877,0.1,-0.2,0.04814,-0.12085
16.2,0.1013,-0.19992,0.1,-0.2,0.048754,-0.11988
16.3,0.098882,-0.20076,0.1,-0.2,0.048803,-0.12071
16.4,0.10005,-0.20025,0.1,-0.2,0.048504,-0.11966
16.5,0.10036,-0.20072,0.1,-0.2,0.048397,-0.12008
16.6,0.099072,-0.1996,0.1,-0.2,0.049687,-0.12048
16.7,0.098388,-0.20003,0.1,-0.2,0.048692,-0.12028
16.8,0.10144,-0.20002,0.1,-0.2,0.048507,-0.11981
16.9,0.1007,-0.20071,0.1,-0.2,0.048516,-0.11972
17,0.099223,-0.19988,0.1,-0.2,0.049443,-0.12041
17.1,0.10002,-0.19915,0.1,-0.2,0.047928,-0.1203
17.2,0.10106,-0.19919,0.1,-0.2,0.049518,-0.12055
17.3,0.098349,-0.20058,0.1,-0.2,0.048591,-0.12026
17.4,0.10037,-0.20062,0.1,-0.2,0.049106,-0.11978
17.5,0.098584,-0.20061,0.1,-0.2,0.049461,-0.12038
17.6,0.10066,-0.19887,0.1,-0.2,0.048208,-0.12052
17.7,0.10129,-0.19922,0.1,-0.2,0.04943,-0.12047
17.8,0.099209,-0.20081,0.1,-0.2,0.048355,-0.12007
17.9,0.10025,-0.20096,0.1,-0.2,0.049444,-0.11963
18,0.098408,-0.20144,0.1,-0.2,0.048891,-0.11961
18.1,0.10099,-0.19828,0.1,-0.2,0.048788,-0.12093
18.2,0.10135,-0.199,0.1,-0.2,0.048457,-0.1198
18.3,0.099639,-0.20135,0.1,-0.2,0.04921,-0.11983
18.4,0.097714,-0.20041,0.1,-0.2,0.049838,-0.12038
18.5,0.10045,-0.19895,0.1,-0.2,0.047987,-0.12036
18.6,0.10241,-0.19866,0.1,-0.2,0.049229,-0.12063
18.7,0.099243,-0.20002,0.1,-0.2,0.048607,-0.12061
18.8,0.10072,-0.19975,0.1,-0.2,0.048761,-0.1205
18.9,0.10046,-0.20076,0.1,-0.2,0.048212,-0.11989
19,0.099712,-0.20108,0.1,-0.2,0.049262,-0.1199
19.1,0.099013,-0.19981,0.1,-0.2,0.048419,-0.12058
19.2,0.10079,-0.1992,0.1,-0.2,0.049041,-0.12014
19.3,0.099106,-0.20031,0.1,-0.2,0.048849,-0.12051
19.4,0.099458,-0.19977,0.1,-0.2,0.049449,-0.12041
19.5,0.099287,-0.20008,0.1,-0.2,0.04885,-0.12052
19.6,0.10091,-0.20088,0.1,-0.2,0.04872,-0.11931
19.7,0.10081,-0.2008,0.1,-0.2,0.048266,-0.12
19.8,0.1007,-0.19893,0.1,-0.2,0.049059,-0.12033
19.9,0.099419,-0.1997,0.1,-0.2,0.048519,-0.12025
20,0.099526,-0.20018,0.1,-0.2,0.049511,-0.12012
20.1,0.09979,-0.19977,0.1,-0.2,0.047948,-0.12052
20.2,0.1009,-0.19997,0.1,-0.2,0.04972,-0.11976
20.3,0.098335,-0.20146,0.1,-0.2,0.048182,-0.11993
20.4,0.10184,-0.1996,0.1,-0.2,0.048773,-0.11966
20.5,0.10034,-0.20013,0.1,-0.2,0.048059,-0.11994
20.6,0.10033,-0.19995,0.1,-0.2,0.049116,-0.11966
20.7,0.097949,-0.2002,0.1,-0.2,0.04914,-0.1204
20.8,0.10064,-0.19909,0.1,-0.2,0.04818,-0.11999
20.9,0.10089,-0.20007,0.1,-0.2,0.049032,-0.11995
21,0.098164,-0.20011,0.1,-0.2,0.049478,-0.12058
21.1,0.10032,-0.19944,0.1,-0.2,0.048087,-0.12008
21.2,0.10125,-0.20093,0.1,-0.2,0.049117,-0.11933
21.3,0.097895,-0.20109,0.1,-0.2,0.049399,-0.1202
21.4,0.10013,-0.19895,0.1,-0.2,0.048558,-0.12014
21.5,0.10148,-0.19959,0.1,-0.2,0.048691,-0.11989
21.6,0.099746,-0.20005,0.1,-0.2,0.049091,-0.12029
21.7,0.099941,-0.19975,0.1,-0.2,0.048526,-0.12009
21.8,0.10141,-0.19987,0.1,-0.2,0.048184,-0.11993
21.9,0.099971,-0.20044,0.1,-0.2,0.049125,-0.11989
22,0.099096,-0.20062,0.1,-0.2,0.04828,-0.11977
22.1,0.1014,-0.19845,0.1,-0.2,0.048418,-0.12082
22.2,0.09978,-0.19847,0.1,-0.2,0.049177,-0.12095
22.3,0.099316,-0.20058,0.1,-0.2,0.048247,-0.12009
22.4,0.099951,-0.20084,0.1,-0.2,0.049293,-0.12029
22.5,0.099453,-0.20044,0.1,-0.2,0.048103,-0.12011
22.6,0.10114,-0.19929,0.1,-0.2,0.048992,-0.12057
22.7,0.097739,-0.20042,0.1,-0.2,0.049826,-0.1204
22.8,0.098969,-0.20096,0.1,-0.2,0.048429,-0.11982
22.9,0.10202,-0.20066,0.1,-0.2,0.048521,-0.11935
23,0.099858,-0.20054,0.1,-0.2,0.04907,-0.11989
23.1,0.10036,-0.1985,0.1,-0.2,0.048208,-0.12064
23.2,0.099194,-0.19935,0.1,-0.2,0.050522,-0.1203
23.3,0.097968,-0.20131,0.1,-0.2,0.04789,-0.11986
23.4,0.10228,-0.19946,0.1,-0.2,0.049643,-0.1201
23.5,0.099204,-0.19992,0.1,-0.2,0.04829,-0.12043
23.6,0.10258,-0.1995,0.1,-0.2,0.048158,-0.11961
23.7,0.098862,-0.20147,0.1,-0.2,0.049766,-0.11976
23.8,0.099375,-0.20025,0.1,-0.2,0.047411,-0.1198
23.9,0.10201,-0.19867,0.1,-0.2,0.049549,-0.12024
24,0.097573,-0.20015,0.1,-0.2,0.048781,-0.12036
24.1,0.10024,-0.19932,0.1,-0.2,0.049114,-0.12038
24.2,0.099917,-0.20004,0.1,-0.2,0.048684,-0.12025
24.3,0.1014,-0.19973,0.1,-0.2,0.048188,-0.12022
24.4,0.10026,-0.20012,0.1,-0.2,0.049194,-0.1202
24.5,0.099009,-0.1994,0.1,-0.2,0.048569,-0.1211
24.6,0.10042,-0.2,0.1,-0.2,0.049029,-0.11975
24.7,0.097368,-0.20128,0.1,-0.2,0.050161,-0.12083
24.8,0.099214,-0.20012,0.1,-0.2,0.048438,-0.11981
24.9,0.10341,-0.19966,0.1,-0.2,0.047952,-0.12008
25,0.10039,-0.19951,0.1,0.2,0.037952,-0.11008
